content,labels
존나 병크맞는데,0
장혜인이야?,0
역대급 싼티 병크긔 어떤 병크보다 깨는데,0
그럼 뭐가 병크노,0
해찬이니??,0
노예네,0
ㄹㅇ 봊기들 건들기전에 이번에 확실히 매장을시켜야되긔,1
쇡비 내놔,0
쥬지 보여주고 가,0
잦돌들 저런식으로 폭로하는년들 다 고소당했음 좋겠노,1
지들이 뭔데 날조하면서 폭로하노,0
누구 뒷담화 한거노,0
머라고함?,0
딱갤주 사과문 찾아왔긔,0
느그랑꺼랑 비교해봐,0
뭐가다른데,0
딱갤주 양심없이 돌려쓴게 다르긔,0
좆냥이...셀프미용....jpg,1
좆냥이살러,1
진짜병신같다 ㅇㅇ,1
요새 패왕 꼬팅 컨텐츠 가끔 보는데,0
룰루랄라 그거 ㅇㅇ 패왕은 간헐적으로 제정신이고 대체로 미쳤어서 신기하긔,0
헐 옐깅이 이렇게 마른거 처음봄,0
아니 씹 호빠창놈들도 그렇게 물주한테 뜯어먹은게,1
많으면 로이스 초콜릿 하나라도 사다줬겠다,0
애초에 ㅅㅌㅊ봊이였으면 잦돌이랑 사겼다고 폭로도 안함,1
느그랑이 로이스 사줬으면될일,0
갓반인이라도 동시에 세봊 만났다고하면 개까이긔,1
하물며 그게 좆돌이고 상대가 다 빻순이면 죽어야하긔,1
돈도 다 내게하고,0
회원이 멤버였노,0
멤버 번역이 회원으로 된거지? 무슨 회원인가했긔,0
아프간 난민 받기 싫은데 어떡하노?,0
바이든이 한국 미군 기지에 평택이나 용산에 아프간 난민 떨구면 막을 방법 없노?,0
초콜릿하나 못사줘서 이렇게된거 ㄹㅇ 병신같긔,0
침그랑 주작이 아니라 팩트였단 게 존나 웃김,0
애초에 증거들이 주작일 수 없긴 했지만 확인사살이노,0
아씨발 짱깨애미들 느이일 껴달라네,1
아 개좆같네,1
느그랑 사과문도 짱개스럽노,0
머식중에 빠수니랑 사겨서 탈토이한 새끼도 있는데,0
네다리로 호텔숙쇡 뜬 느그랑 정도면 존나 병크지 뭐가 더 병크야ㅡㅡ,0
그냥 좆그랑이 로이스만 사줬어도 될일이그ㅐ,1
자업자득,0
느그랑 저 버릇 못 고쳐,0
변기ed할듯,0
이쯤에서 다시보는 딱갤주 사과문,0
이게 사과문이야 안부인사야,0
모니카 존나 오글거리건데,0
왜빠는거,0
제일 잘함,0
트페미들이 원하는 자신의 모습이래,0
느그랑은 활중이 아니라 탈토이 해야지,0
"좆뱀짓은 열다리, 축복과 차원이 다른 병크긔",1
메까는 존나 쳐맞고 사리기라도 하지,0
겨둑이 시녀년들 고생길 열렸노,0
잦돌들 인기에 집착하고 투표도 하고 그런거 깨긔,1
차라리 팬들 요구사항 귀닫고 지 하고 싶은거 하는 놈들이 멋있어보여,0
짱개팬들 화나서 사과문 쓴듯,0
느그랑 그냥 원래 똠내나서 좆같앗긔ㅇㅇ,0
역시,0
느그랑 얼마나 그러고 다녔으면 바로 인정하노,0
뭐 나올게 많나보긔,0
아니 홈마랑 좆목한건 개같이 패면서 빠순이랑 혐애한게 병크가 아니래,1
봊연갤 이중성 놀랍노,1
느그랑 머리를 스치는 봊이 한 열명은 더 있을거긔,1
죽어,0
하나하나 뭐는 맞고 틀리다 해명하다보면 삼란이 꼴 나긔,0
세부적인 내용은 구라 껴있어도 그 일이 있었던게 맞으면 닥치고 사과해야 나중에 슬쩍 기어나오기 가능하긔,0
ㄹㅇ 삼란이도 걍 사과하고 활중햇으면 탈퇴까지 안갓을듯,0
약젠 위버스 이 사진 잘 나온거임?,0
하관이 꺼진것같기도하고,0
독품은 개구리 같이 나오다가 폼 회복한거긔윤,0
멜팅이기,0
이상한데?,0
ㄱㅊ,0
괴기해,0
어짜피 탈퇴각이라 말하는데 저거 쇡뜬건 구라라고 ㅡㅡ,0
사진 숙소사진 카톡프사임 ㅡㅡ,0
숙소에서 쇡떴겠네,0
뭔소리야 올린년이 본인집이라고했음,0
하괴는 왜 팔자가 도드라질까,0
좆기때부터 저렇던데 타고난거같은데 팔자심한 사람들 보면 광대가 과하게 나왓거나 입툭튀거나 그러는데 하괴는 뭐가 문젤까,1
못되쳐먹은년들이 팔자심함,0
살성이 그런걸수도잇구 입이 광대보다 더 들어가있으면 팔자 심하더라,0
씹슴 느그랑바 터져서 입장 내놓은거잖아ㅋㅋㅋㅋㅋ,1
돈줄 살려,0
나만 팬사인회 성매매 같노?,0
코로나 시국 전에도 사쿠라 일본 악수회 더럽다고 생각함 사쿠라는 깨끗하지만 남자들은 쉬싸고 손도 안 씻는다며  하이터치회도 병균 옮기는 거 같은데  팬사인회를 워렌버핏과의 점심처럼 고급스럽게 개최할 수는 없노?,0
아이돌을 성상품화 안하면 어따쓰노?,0
한남들 머리에서 나온 팬사인회라 그런지 더럽다 이기야,2
좆이돌산업이 그렇지 뭐,1
한녀들 돈이 소속사 임원 한남들 지갑으로 들어가는 게 불쾌하노,1
느그랑 지금 갓반인만 나와서 그렇지 짱깨나 김치 봊예인도,2
동시에 만났을걸,0
롤스로이스도 아니고 로이스도 안 사주는 잦 ㅋㅋㅋ,0
그러게 왜 가성뷔짓하노,0
심심한 언냐들 스트릿우먼파이터 보시긔,0
한국에 유명한 댄서들 대결하는 예능인데 요즘 하는 예능 중에 제일 재밌는듯,0
이거 재밌더라,0
느그랑은 사과문에 진정성이 느껴지긔,0
딱갤주 봐 애매하게 지가 잘못한게 있다는 건 언급 안함,0
겨둑이 또 핫게 갔긔 ㅋㅋㅋ,0
스타성 머박,0
느그랑터져서 겨둑애미들 싱글벙글ㅋㅋ,0
플 바뀜,0
느그랑 해명이라도 하지,0
그냥 다 떠안네,0
더 터질거 많을거그ㅐ,0
느그랑은 겨둑이를 묻기 위해 씹슴에 의해 희생된 피해자입니다,0
앙더리만 불쌍하긔,0
지 혼자 활중하면 뭐하노 앙더리도 강제 활중인데,0
호빠짓만 했으면 꼴린다고 빨아줬을 빠순이들 많았겠지,0
만원짜리 초콜릿 하나 안 사주고 빠순이 뒷담까고 멤버 뒷담까고 자적자한게 존나 옹졸하고 속 좁아보여서 정 털림,0
약젠 두상이 길어졌어,0
경락 받으시긔 약젠깅,0
지금 돼벨갤 정액테러 이슈화 시키고싶긔..,1
어떡계하면되노,0
그냥 봊초에 퍼나르시그ㅐ,1
트짹 가서 태그 달고 글 써,0
머공이한테 그러는거긔..?,0
겨둑이도 기사뜨기 시작하노,0
아프간 난민 용산 기지에 수용해야 하노?,0
한국 국적도 주고?  싫은데,0
역시 도둑질하는애 인성은 어디안가네...,0
고양이한테 패악질하는거봐 ㅉㅉ,0
느그랑 신곡 발매 두 시간 전에 북다닥 취소됐노,0
김치봊 폭로로 끝났으면 먹금했을텐데 짱깨터져서 그렇긔,1
런닝맨 뒷담까지 털려서ㅋㅋ,0
화이팅해써??? 뭐?? 남편이 왓다쿠????,0
느그랑 폭로한년 고소나 당했으면 좋겠노,0
웅 언냐만 고소,0
네다침,0
똥카스만 추방하고 모두가 해피엔딩,0
느그뱀이 해명할게 뭐가 있노ㅋㅋㅋ지금 네명,0
터진 상황에서 더 안터지게 하려고 무마하려고 얼마나 노력하는건데,0
아프간 난민 경기도에 들어오노?,0
국회의원들 난민 대책 회의하는 거 심상치 않노 지들은 강남 사니까 난민 받아도 상관 없다 이거지  아프간 난민 받을 거면 국회의원 집을 수용소로 제공하도록 해야 함,0
씹슴 병크 돌려막기 미쳤노 다음 타자 빨리 나오시긔,1
개겨둑 큰일났긔,0
좆냥이 키우는 집사들 존나 예민한데 이번일로 머중들한테 처맞을 예정,1
느금이나 빨아 ㅂㅅ아,2
느그랑 백퍼 4명이 다가 아니긔 냅두면 12차폭로까지 터질거였어,0
발삼e,0
겨둑이 저게 무슨 학대야,0
댕댕이한테 짖는소리 내는 장난이랑 뭐가 다름,0
네다겨,0
해명을 어캐하긔? 전부 팩트뿐인데,0
약젠셀카보면 눈 이쁜거 항상 느끼긔,0
눈이 옆으로 존나 길어,0
이렇게보면 와꾸 달라진건 별로 못느끼겠는데 도대체 뭐가 문제노,0
겨둑이는 마계인천의 인간회긔 ㅇㅇ,0
아프간 난민 전라도로 보내면 되잖아,0
신안으로,0
언냐들? 그럼 설마 느이일 느짱깨하진않겠지?,1
근데 저런 폭로글뜨면 왜 해명안하고 인정하는거노?,0
이해가 안가긔 오히려 고소한다고 협박해야지,0
제어가 안되니까 그러겠지,0
느그랑 사과문에 감동 받았긔,0
사과문은 느그랑처럼 쓰는거긔,0
사과문의 정석이노,0
진지하게 이게 겨둑이 팰 거리노?,0
존나 유난같긔,0
미언이는 솔직히 댄스는 봊돌탑인지도 모르겠오,1
짱개잦돌프로 나와서 똠리사가 짱남들 무수리 만들고 주제곡 제일 잘추는거보고 인정했지만 미언이가 그  프로 나갔다면 잦들 이기기 힘들었을 거 같은데,1
만능사과문만 쓰고 탈퇴안하는 병크돌들,0
꼴보기싫긔,0
족러 느짱깨 수혈 들어갈듯,1
느짱깨 재기(+)하는 방법은 이거밖에 없긔,2
느짱깨 노래는 나옴?,1
ㄴㄴ 흙오이,0
똥찬이 떨고있을듯,0
똥찬아 다음은 너긔,0
느짱깨는 어떻게 되는거노,1
느그랑 빼고 활동할거같긔?,0
요즘 농촌들 우흥으로 더 일손없다는데 아프간 난민들,0
보내면 딱 좋겠노,0
"느짱깨 느윈 탈퇴, 족러 합류",1
해체나해,0
앞틤 다시하고싶은데,0
겨둑 시녀갤 진짜 씹스럽다,1
왜저개,0
저러는거 하루이틀이노,0
언냐들? 외퀴들은 지금 씹슴이 느그랑을 사과하도록,0
만들었다고 정신승리중이긔 미친년들 그 정신으로 느짱깨 앨범을 샀으면 느짱깨가 더 잘됐을거긔,0
느짱깨 설마 느이일 끼는거노?,1
아니지?,0
끼면 느그랑 뒤지게 팸,0
느스시 낄텐데 느짱깨 자리없긔,1
느그랑 빼고 끼겠지,0
sm 공식입장 뜸,0
"이하는 공식입장 전문이다.  안녕하세요. SM엔터테인먼트입니다. 소속 아티스트 루카스의 사생활 이슈로 인해 심려를 끼쳐드려 죄송합니다.  당사는 본 사안의 심각성을 인지하고 25일 오후 6시 발매 예정이었던 WayV-루카스&헨드리 싱글 ‘Jalapeño’ 음원과 뮤직비디오 등 모든 콘텐츠 공개를 중단하기로 결정하였습니다.  루카스는 본인의 잘못된 행동으로 큰 상처와 실망을 드린 점에 대해 깊이 반성하고 있으며, 당사 역시 아티스트 관리에 미흡했던 부분에 대해 책임을 통감하고 있습니다.  다시 한번 루카스의 사생활 이슈로 팬분들을 비롯한 많은 분들께 심려를 끼친 점 깊이 사과드립니다.",0
사과문 딱 봐도 대필인데 감동받았대 조선족년들,0
아프간 난민들 신안 가서 염전노예 천직일듯,0
앙드리 못생겨서 싫어했는데 좀 불쌍하노,0
존나불쌍해,0
씹슴에서 저렇게 발매직전에 활중시킨거 처음보긔,0
느그랑 정말 대단하시다,0
학치커호모1군은 뭐긔?,0
즉리노 리빵이노,0
둘다 1군,0
뭐가 더 커? 호모순서 말해줘,0
리빵 미개하고 즉리가 1군,0
즉리,0
아프간 난민 받으면 경기도가 유력하노?,0
바이든이 미군 기지에 난민 놓으려고 하던데 경기도에 미군 기지 있다며,0
갤에 해찬이 있는거 같긔,0
느그랑 별거아니라고 계속 쉴드치네,0
강남에 아프간 난민 받아라 이기야,0
국회의원 집에 난민 받아,0
아 근데 뮤비 궁금했는데 컴백 후에 터쳐주지,0
아쉽노,0
봊초언냐들 똥카스 이것도 퍼트리시긔,1
그냥 금발 여자애가 벽보고 뒤돌아 있는줄 알았더니 그림자 보니까 딱 어른 남자 고추있는곳에 여자애 얼굴 있는거 보니까 레알 오랄맞노; 로리에 오랄섹스 똥남아거지 동북공정 매국짓 가성비 양다리에 결정적으로 소추  뭐 하나 버릴게 없노,2
오랄섹스는 왜 패긔? ㅋㅋ,0
와 이러면 얼마나 돈날린거노,0
헨드리 불쌍,0
앙더리 개불쌍,0
괜히 소문 나는게 아님,0
순식간에 묶혀놨던 주작건이 증거랑 같이 다 터져나오긔,0
메까시녀들 지금 얼마나 통쾌할까,0
관심 없는데 저걸로 까여봤자,0
앙더리 불쌍해,0
앙더리 개불쌍하긔 뮤비는 내주면안되노,0
어차피 영상 올리는데 돈이 드는것도 아니긔,0
쌀국이 난민 수용하라는것도 철회했는데 왜받아,0
파생갤 캡처하는거 진짜 찌질해,1
죽여버리고 싶어 시발,1
죽어라,0
ㅇㄷㄷㄱㅈㄱ,0
첫 폭로한 한녀 주작으로 몰리고 쳐맞았는데,1
짱녀가 더 쎈거 풀어줘서 다행이긔 첫폭로자 언냐 놈 착해ㅠ,0
지금도 외퀴들한테 까이그ㅔ,0
온냐들 한달뒤에 로나코 잠잠해질까?,0
어떨 것 같아,0
씹슴 병크쳐도 다 안고가니까 정신을 못차리는거긔,0
망왑처럼 탈토이시켰어야지,0
아프간 난민 용산 미군 기지에 받는 거노?,0
바이든이 우기면 좌파 국회의원들이 수용할 거 아냐,0
겨둑시녀갤 ㄹㅇ워딩 개더럽다..,0
메까 놔줬으면 해,0
왜저래,0
겨둑이가 준우 추천하고 고양이한테 소리지른게 메까시녀탓이노 ㅋㅋ,0
잦 enfp는 다 병신임,1
이게 성인 자지의 유형이다...? 가관인거긔,1
느그랑 어짜피 씹슴이 꽂아주는거 아니면 돈값 못하잖아,0
그냥 탈퇴시켜 시발 느짱깨 느이일끼면 죽인다 ㅡㅡ,1
좆카오 씹슴 인수 공식기사 뭐노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
신영이를드립니긔❤+,0
느짱깨 투어하던데 다 취소긔?,0
흐미,0
와 앙더리 새끼도 아닌데 불쌍하노,0
음원 뮤비까지 그냥 안나오노,0
느그랑 폭로한 한녀언냐 타이밍 ㅆㅅㅌㅊ다 ㅋㅋㅋㅋ,1
진짜 제대로 엿맥였노 ㅋㅋㅋㅋㅋㅋㅋ 저렇게 음원 뮤비 취소돼면 날리는 돈 시간 때문에 회사에도 타격 존나 입히고 속시원하겠노 ㅋㅋㅋㅋ,0
짱깨뇬이 섹비 협박하니까 이모처럼 사과했노 ㅋㅋㅋㅋㅋ,1
얼마를 날린거노ㅋㅋㅋㅋ,0
씨ㅚ이 분노ㅋㅋ,0
앙더리도 금슥저야?,0
ㅇㅇ최소 은,0
느그랑 정산받은거 다시 뱉으라그래,0
죽을때까지 공짜로 일하라고 해,0
아프간 난민 받으려는 국회의원 이름 공유하자,0
나라 넘긴 을사오적에 비길 정도임  강남에 아프간 난민 받을 것도 아니면서 생색 오지노,0
느그랑때문에 새벽 네시에 씹슴 직원들 긴급소집 당했노,1
이모 딱갤주급이네,0
새벽4시 ㄹㅇ이귀?,0
학치커 호모 순서는 어떻게 되노,0
리메 들어간건 다 1군이긔?,0
즉리 리빵,0
리즉은?,0
리빵 즉리/ 리선,0
씹슴창들은 진짜 노예마인드 ㅆㅅㅌㅊ군아,1
느그랑 최소 6개월은 활동 못할거긔,0
손배청구 해야되는거 아니노,0
어ㅋㅋ,0
각슬집 옐깅이 존나 예뻐,0
앙더리 며칠전 보블이라던데,0
ㅠㅠ,0
모두가 원하는 결말은 느그랑 탈퇴 윈노 둘기 족러 느짱깨합류긔,1
공산당 올린 새끼들 김치에서 안볼수도있고 느윈뺀 닥스훈트 느짱깨에서 더한 선족이 비슷한 빻러 단체짤도 볼수있긔,2
느그랑 앙더리 신곡티저였는데 ㅇ,0
느그랑 사건의 최대 피해자는 봊친들이 아님,1
아프간 난민들 새터민처럼 정착금 받을 텐데,0
그러면 옆집에 아프간 난민 우르르 사는 거 쌉가능임,0
쇡비 푸시긔!!!,0
보고싶긔,0
느이일 안그래도 영입하면 꽝포카 늘어나는데,0
느짱깨 느그랑때문에 끼면 또 시발 장사질 뒤지게하겟네,1
느그랑이 봊질해도 사랑꾼처럼 행동했으면 이꼴 안났긔,1
느그랑앰중에서 한녀를 좋아하는 느그랑이라는 환상으로 빠는년들 꽤 있는데 맨박스에 갇혀서 한녀한테 돈 많이쓰고 많이 사랑하는것처럼 나왔으면 이렇게까지 봊식지는 않았을거긔  좆뱀짓 + 가스라이팅 + 불우한 가정사 신세한탄 + 멤버 뒷담 + 비계로 지 자신을 뽑는 인기투표 + 오란이 자적보 +  봊혐과 소아성애가 느껴지는 배경화면  이런 끔찍한 혼종이라 앰들이 더 많이 탈주하는거긔,2
똥카스 로리만 있는게 아니라 우익 전범기도 있노,0
버블로 우익만화 귀걸이에 전범기 팬들한테 전송  이건 똥카스뿐 아니라 버블로 장사하는 씹슴한테도 치명타겠는데?,0
개겨둑 시녀들도 영상 올릴때 올린걸로 개지랄,1
지들이나 저러지 짹창은 거의 두년 같이 빠는년이라 그게 귀여운줄 알고 올린걸 어쩌란거야 진짜 싫어하면 나처럼 그년 버블을 안봐,1
겨둑시녀갤 눈팅중인데 존잼이긔,0
메까랑 메까시녀들 욕하는거 놈웃겨,0
아프간 난민들 정착지원금 달라고 하지 않겠노?,0
북한에서 탈출한 새터민도 집 받고 지원금 받고 대학입학도 특례로 들어오는데  등록금도 감면 받아,0
앙더리만 불쌍하노,0
착해보이던데,0
갑질도 녹취있으니까 대응함,0
느그랑 취소 됨????,0
앙더리 개불쌍해 ㅅㅂ,0
진짜 불쌍해 ㅅㅂ ㅠㅠ,0
참 봊질 걸려도 잦돌하기 쉽긔,1
앙더리 개불쌍하긔,0
당나귀,0
앙더리는 대륙 짱깨 아니라 마카오라던데,0
친중 발언도 안했대,0
느그랑 제일쳐맞아야되는거 이거긔,0
뿡2존나 구려서 간잽하기도 싫다고 썼는데,0
어떤 보릉내나는년이 썰었긔 ㅋㅋㅋ 웃창,1
앙더리인지 뭔지도 안불쌍해,0
갤에 조선족만 바글거려서 아프간 난민에 관심없노,0
이미 조선족에 먹혔는데 한국 어떡하노,0
이젠 길에서 두건 쓰고 다닐듯,0
나도 느짱깨 피해자야,1
그 씹토나오는새끼들 그만보게햐줘,1
느그랑앰들 존나 많았구나,1
홍콩배우갤가보니 알겠음,0
똥찬이가 당빠 느그랑보다 백만배 낫지,0
느그랑은 그정도 돈도 안쓰시겠대,0
할라피뇨 흙오이잼,0
아 뮤비 좀 ㅅㅌㅊ일거 같았는데 궁금하노,0
걸어다니는 셱스덩어리...jpg,1
조선족도 지원금 받는 거 아노?,0
한국 이민족에 먹힌지 오래노  아프간 난민까지 받으면 골치 아파 멸족하겠노,0
새벽 4시에 소집했는데 자다가 못나가면 어카긔,0
그냥 이럴때 대비해서 폰 항상 벨소리 켜두나,0
새벽 네시에 회사나와서 직원들은 무슨 회의함,0
어차피 사과문 등등은 변호사가 다 써주는데,0
김치 음방에서 또 짱깨어 쏼라쏼라 하면 또 봊초에서,0
느금으로 같이 쳐맞는데 뭐가 불쌍해 느짱깨빠는 개조선족년들아 ㅗ,2
엔터직원이 하는일이 그건데 뭐가 불쌍하노,0
돈받고 하는일이 그건데 ㅋㅋ,0
느그랑 아무런 감정도 안담긴 사과문인데?,0
국어지문 보는줄 알았노 차라리 갤주가 더 영혼 담겨있음,0
불쌍해 용서해주자...,0
앙더리 솔직히 느그랑한테 뒷담만 안까였어도,0
위로해줄거 같은데 지 못생겼다기 뒷담까인데다가 느그랑때문에 활동엎어져서 개빡칠듯,0
꾸니 싱글벙글 하고있겠노,0
봊돌이 몸 대주고 띵품 받는 룸창녀짓 네다리로 걸치다가,2
개털리면 사과문으로 퉁치는 거 가능하긔?,0
불가능,0
이런게 추가로 알려져야하긔,0
봊초 아이디 있는 언냐 이것좀 뿌려주시긔,1
그림 뭔뜻이긔?,0
그림자 보시긔 오랄,0
조선족 선거권 받은 거 아노?,0
좌파 운동권 변호사들이 협잡해서 그리 만들었노  지방 선거권 이미 주어진 지 오래인데 한국인들 그 사실 모르더라,0
장윙족 큰아빠가 외치던거 실현됐노?,0
느짱깨 해체각인데,0
윈노도 나르는거 거의 확정된거 같긔 정규 느그랑 포함 6명만 뮤비 찍고 안무 다 땃대 근데 이번에 느그랑까지 나가리 됏는데 쟤네 존속시켜서 뭐함 진지하게 해체하는게 낫긔,0
걍 수납하다가 짱깨 코로나 좀 잠잠해지면 투어돌듯,0
메까시녀들아 쿠로미 갤로 오시긔,0
저러면 느짱깨 사이도 쫑났다고 봐야되는거 아니긔?,0
정황상 느짱깨 뒷담 존나 깐거같은데 느그랑이,0
느짱깨 그냥 김치에서 활동하자,1
앙,0
느그랑 탈퇴수순이긔,0
활동 없을 예정,0
저거 중간에 주작도 존나 많다니까 ㅋㅋㅋㅋㅋ,0
쇡뜬 사진 구라라고 ㅡㅡ,0
ㅠㅠㅠㅠㅠㅠ,0
해명할껀 해야지 ㅠㅠㅠ,0
진짜 싼티는 씹슴이 갑인거같긔,0
말걈 갓갓 백혐 느금 저주파 라인업이 머단하긔,0
그냥 느짱깨 해체하고 좆예계를 뜨길 원함,1
ㅇㅇ 깔끔하고 시원하게,0
엔터 일은 솔직히 부심있을만하긔,0
콜센터나 듣보 중소기업에서 일하는것보다 엔터 일하면서 부심부리는게나아,0
직원들 ㄹㅇ 새벽4시에 불려감?ㅋㅋㅋㅋ,0
시발 대응어떻게할지회의+사과문대필 추가수당은 주노,0
띠니는 저런 폭로글이나 잦돌 소문 아예 안믿긔,1
띠니 새끼도 소문 많았는데 오피셜로 터진건 아무것도 없었고 거의 다 말도 안되는 날조들이었긔 실제로는 봊질 한번 터진적 없었긔,1
진짜긔,0
날조 존나 많아,0
저게 그냥 소문이노 영상 퍼트린대서 씹슴이 꼬리 내린건데,0
느그랑 안 빠는데 느그랑 욕먹는거 보기 싫긔,0
딱히 잘못이라곤 빻수니랑 느금 뒷담화밖에 모르겠던데 사생활 털린거 불쌍하노,0
똥카스 로리 봊초+맘까페에 올리면 폭발할듯,1
요즘 난민 개슬람 이슈라서  똥남아 불체자 거지+로리  유아 초등생 둔 님들 주변에 이런 똥남아가 어슬렁거리면 어떠시겠어요? 이러면 댓글 200개 달리고 무섭다고 얼른 추방하라고 난리날듯 청와대 청원 10만 돌파 예상,1
ㄴㄴ 저사람은 누구죠~ 이런 댓글만 6개정도 달릴듯,0
그것도 맞긔 ㅋ 이미 봊초에서는 그러고 있는데 그럼 댓글로 동남아 짱깨 외노자입니다 이러면 더 폭발예상 ㅇㅇ,1
관심도 없을득,0
이미 난민 개슬람 380명 받은걸로도 난리인데 같은 문제로 생각해서 똥남아불체자 로리충이라 관심 많이 받음 ㅇㅇ,0
김치에서도 안팔리고 짱깨에서도 필요없는거 짱깨새끼들도,1
맞는데 김치에서 문이리 개똥찬 개꾸니 이런놈들도 나가시긔 아 외노자특별전형으로 공주도 나가시긔 전부 다,1
느짱깨 망해서 느이일 없고 느2 빨리 나온데,1
씹슴은 뒷담전문회사노? 느그랑 꾸니 똥찬 메까,1
대체 몇명이야 지들끼리 뒷담까다 걸린게,0
+딱갤주,0
큥이 미뷔전에 갓갓 깐것도 추가해줘,0
띤까흥은 맞는데 띤빨망은 아님,0
큥이 9년째 빨리는데 안터졌어,0
느그랑 폭로자 더 나왔으면 좋겠다,0
손토ed 했으면,0
저거 왜 그냥 사과로 끝내냐면 머포랑 좆목하고 다닌건 찐이라그래,1
셀카 보내주고   그리고 짱깨년이랑 쇡뜬건 구라긔 ㅡㅡ 주작임,1
ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,0
뭔 다 구라래 느그랑 짱깨봊친보다 아는건 좆도 없으면서ㅋㅋ,1
몰라도 쇡든건 구라라고 저 자는사진 옷다입고 숙소에서 자는거 찍은거긔 짱깨봊친이 찍은게 아니라,1
빡머갈년아 황침 얘긴 왜 흐린 눈하노,1
저거 쓴년이 쓴건데 사진이 구라인데 구라지 ㅄ아,0
벗방비제이랑 술처먹는거 누구 소문이긔?,0
씹슴에서 9월에 유학생 나오노?,1
군지한 돌이래,0
ㅋㅋㅋㅋㅋㅋㅋㅋ촌?,0
뭔솔이긔,0
난민들 스마트폰 사용하던데 난민맞긔????,0
느이일 무산하고 쏘2나 느2티저 뜨게하자고 씹슴,0
느이일이 느2 위한거긔,0
느2 누가빨아 느금 이제 아무도기대안해 쏘2내자,0
열다리도 사과안하는데 사과해서 사실되어버렸노,0
고추털려도 먹금하면 모르는데ㅋㅋㅋㅋ,0
유럽은 식민지 만들어서 난민 받는 거고,0
한국은 점령당한 국가였는데 난민을 왜 받노?  멍청한 중졸(그 남성 연예인 고등학교 졸업도 안 한 꼴통 맞노) ㅈㅇㅅ 이 아무말 지껄인 걸로 멍청한 개돼지들 난민 받자고 책임감 없이 싸지르노,2
느그랑 뒷담깐거 누구냐고 ㅋㅋ,0
느그랑 타격큰게 팬들중에 간택해서 섹뜬거라서그럼,1
창열이는 만난봊들이 ㅆㅅㅌㅊ갓반인 전문직들이라 오히려 먼얘기같은데 느그랑은 빠순이중 이쁜년간택한거라 선택 못받은년들 타격 ㅆㅅㅌㅊ,1
아프간 난민들 국회의원 집에 수용하라 이기야,0
난민 받자는 국회의원 리스트 만들어서 공유해야 하노,0
호텔에서 만났는데 그럼 만나서 책봄?,0
쐭뜬게 구라라니 ㅋㅋ,0
이거 누가봐도 윈노 아니긔?,0
윈노 잘생겼잖아,0
네다음 장혜윈 무능충 7년간 말아먹고 정도껏해,0
느그랑때메 느짱때 해체될듯,0
분위기 구린거 들통남,0
6인이 활동하겠지,0
어차피 욕먹는거,0
느그랑이랑 이모 보면 증거가 힘이긔,0
고소협박도 못하잖아,0
ㄹㅇ증거 없으면 무조건 잡아뗐긔 이모도 녹취 풀기전에 지혼자 그냥 도망간거봐,0
400명이 얼마나 불어날지 무섭긔,0
1년뒤에 720명 돼있을듯,0
어딘데?,0
씹슴 출근 4시 그거 그냥 전화 꺼놓으면 되잖아ㅋ,0
아닌말로 일부러 전화 못본척이 아니라 진짜 자느라 못볼거 같은데 그 시간이면,0
ㅋㅋㅋㅋㅋㅋㅋㅋ ㄹㅇ,0
밤낮없는게 엔터라서 저게 일상이긔,0
느그랑 나갈꺼면 느짱깨 해체시키고 이새끼들도 짱개로 제발,1
쉰김치나 터져야 느금이 골로가지,0
느짱깨 타격도없긔,0
아니 세다리 열다리 정력도 좋노,0
여기저기 박고 다니는거 머단해,0
봊그룹 춤 1티어 누구긔,1
여끠 인가?,0
똠리사,0
여끠인듯,0
약지슥,0
?,0
여끠,0
여과가 더 봊돌춤스러운데,1
똠리사지,0
미언이지,0
언냐 미언이 어제 댄서들한테 개 털렸긔,0
미언 미동,0
짭오아까지 합치면 청범수 넘사 그다음 미언 이런 애들,0
흙수저 느그랑 앞길 막막해졌노 그냥 챙놈으로 살아야겠긔,1
생존형 챙놈ㅋㅋㅋㅋㅋㅋㅋㅋ,1
언냐들 느그랑 처럼 뭐 터질것같은새끼 말해봐,0
궁예해보자,0
정냐 섹찬,0
출근 4시 전화 쳐 안 받으면 되잖아,0
난민 수용하자는 새끼들 집에 난민 다 집어쳐넣어,0
자기들끼리만 1가구 3난민 실천하시긔 ㅇㅇ 한명도 남김없이 좀 쳐데려가,0
와 앙도리 존나 불쌍하다,0
아 시발 이버블 진짜 불쌍해 ㅋㅋㅋ,0
루카수 용서하자...,0
별일도 아니더만 자기가 구렇개 돈써서 만나놓고 틀어지니 사람을 묻으려고 하모,0
탈빠한 느그랑 짱깨앰들이 느그랑 전범기 끌올할거같긔,0
능국 우익 애니에서 전범기 장식 귀걸이가 보이는 짤을 그대로 보블에 보냈었긔 그거 알려지면 최근에 반짝 인기있었던 짱깨 호모 잦배우가 과거에 올린 능뽕 우익 게시물로 은퇴한거처럼 짱깨 출신 좆예인인 느그랑도 은퇴 가능할것 같긔,1
여기서 쪽쪽빠는새끼 무조건 터짐,0
큥이 9년째 빨리는데 안터짐,0
슴고도 끝난거지?,0
이미 끝났긴 하지만,0
