content,label
로다주가 죽었는데 어케나옴 ㅇㅇ,0
시간여행하면서 다중우주생겼잖아 그래서 아이언맨이 안죽은 우주에서 나온다함,0
나루토도 나오면 좋겠다,0
그당시엔 리볼버나오면 그떄부터 블라디가 패기시작했음,0
솔랭이면 가능,0
대회는?,0
지금 블라디로 하면 갱각 존나 잘잡힐거같은데 ㅋㅋㅋㅋㄱㅋㅋㅋㅋ,0
그땐 케넨이 w선마여서 계수는 높은데 견제가 쎄지않았음 지금은 q선마하면서 짤짤이 맞으면 초반블라디 기분 많이 나쁘고,0
스킬 메커니즘보다는 딜교 메커니즘으로 카운터치는 구도여서 지금은 오히려 케넨이 찢을거 같은데,0
전,0
걍 이새끼들임 드립 기원이 뭐임?,0
젠지 1황소리 듣다가 꼴아박기 시작하면서 약간 비꼬는 식으로 결국 돌고돌아 lck 1황.... 혹은 lck 퍼스트 확정.... 제목 어그로 끈다음 내용으로 젠지 사진 올리고 걍 이새끼들임 이라고 하는 게 유래임,0
씹쓰레기,1
트롤,0
니가 재밌으면 그걸로 된거야..,0
뉴비라니,0
농심 갈듯,0
ㄹㅇㅋㅋ 예전엔 다이아까진 쉽게찍었는데 플레찍기도벅참,0
나이 보다는 승급전 없어지고 점수 개편 돼서 올라가기 힘든 것 같아 전시즌 예티들 플레에서 판수 꼬라박고 있는 애들도 많더라,0
나도 예티엿는데 지금 막 플레찍었음 너무 힘듬,0
나도 예티 마무리하고 프리시즌 다3까지 찍었었는데 플12에서 허우적 거리다가 승격전 뚫자마자 지금 다2까지 올라왔어 곧 다1도 갈듯? 이제 판수보다는 적게 하더라도 안 지는 게임 하는게 나은 것 같아,0
그냥 이번시즌 랭겜이 애미뒤짐,1
17슼 스프링 진짜 폼 말도 안됐었는데 페이커 별 이상한거 다 하고도 막 이기고 그랬었지,0
뱅 18 이후 여기저기 꼴지만 하고 다니는 거 보면 걍 뱅폼 하락이 skt멸망의 가장 큰 이유였던 듯,0
물로켓이라니깐,0
아크샨 딜탱가도 딜 존나 뽑혔는데 깡딜너프먹이고 좀 구려진듯,0
그래도 단단할거같은데,0
8쯤 깎으면 진짜 병신되서 먼저 들가는 챔인거 감안해서 좀 봐준듯,1
근데 사실 그대로 승률 변화는 거의 없을듯,0
대회는 좀 변하지 않을까? 지금은 너무 아예 국밥이라,0
방마저5로 무슨 레오나를 터트려,0
그래도 8렙 레오나가 13렙 딜러들 틀어막는 장면은 안 나올 거 같은데,0
근데 q너프되지않는이상 지금자리 유지할듯,0
스킬셋 좋아서 계속 쓰긴 할텐데 전처럼 무지성으로 쓰진 않을 거 같음,0
레오나 상대로 서폿초가스 좋음 들어오면 q맞추고 e 3타 때리면 피 다 깎여있고 궁까지 뜨면 걍 삭제 가능,0
씹가스 스킬샷 리스크 너무 커서 그냥 브라움 할듯;,0
근데 초반에 레오나 이기면 걍 그 판 이긴 거임 레오나가 게임 내내 칼을 못던짐 삭제당할까봐,0
볼베리신이 아니라 볼베녹턴이다,0
볼베 녹턴도 딱히 이겼다고 보기는,0
궁뽕맛,0
18페이커는 번아웃 온것 마냥 스프링부터 서머 내내 안타까웠음,0
ㄹㅇ 그때 슼이 개팰줄알고 봤는데 즙짜는거보고 괜히 뱅이 존나밉더라 슼갈도아닌데,0
그 때 스크림에서는 개팼대잖아,0
젠첩들이 그당시 날조하는거보면 역겹긴함 말안해도 슼이 결승까지 어떻게 올라간건지 다 아니까 즙짜도 보는 새끼들은 다 같은 감정느꼈는데 우승상대 스폿라이트못받게 즙짜서 민폐라고 욕들었다 이딴날조를 처해대니 ㅋㅋ,0
개인스폰 ㅅㅂㅋㅋ 근데 레이저는 이미 여기저기 팀스폰 많이 하지않았나,0
이번에 롤컵 확정짓고 스폰 들어온 건가,0
가끔보면 프로들 피지컬연습한다고 무리하는상황도 많이나오더라,0
근데 솔랭점수 어느정도 따라가는건 맞다고봄,0
프로들은 점수올리는거보단 걍챔프연습용으로 할듯 물론 잘하면 점수도오르고,0
뭘 낳음,0
탱템 밸류 다 좆쓰레기야 진짜 우르곳한테 개똥인 크라켄이 나을걸,1
시즌초엔 태불방이 다해먹었었는데,0
그땐 애무무같은 개좆쓰레기도 해먹었자너 ㅋㅋㅋ,1
우르곳 템 좋은거 있는데,0
내년에 다 나가고 개좆즙이 우승 한 번 더 할듯 롤드컵은 걍 좆망,1
준우승 없었으면 쵸비 언급이라도 됫을꺼라봄? ㅋㅋㅋㅋ,0
리산드라병신챔이라 못하면 빼도박도못함,1
지금 페이커가 못한다는거냐? 뒤질래 씨발련아?,1
부케 많아서 그래 13년도에 했을때는 다들 못했는데,0
욕먹는거 각오하고 걍돌려,0
나 플래인데 언랭구간 일겜 다 부캐라서 잘하는애들 만나면 솔랭보다 힘듬,0
칼바람하면서 맞는거 찾아보는거도 좋음 거긴 뭐라하는 애들 없어서,0
페이커는 게임 업계라기보단 프로리그업계 아니냐,0
티원전 폼이면 가능,0
페이트가 다전제에서 개좆박긴헀는데 정상폼이면 약자멸지 지리는 놈이라,0
멸시,0
윽 싼다,0
걍 관중있는게 최고,0
킹갓솔ㅋㅋ,0
딜딸에 미친새끼들이라 미카엘'해줘' 시전함,0
현실은 야스오 에어본 처맞고 평타 1대도 못치고 뒤짐 엌ㅋㅋ,0
매좆,1
케빈추,0
윾시 매좆좌 ㅋㅋ,1
이새끼들 뒤에 있는 그림이 더 궁금한데?,0
만화패턴은 아까 념글 올라갔다,0
담원 꺾고 그런말이나 해라...,0
이미 우승횟수로 꺾음,0
솔랭이랑 똑같지,0
전프로가 이기지않을까,0
스멥 마린급이면 2부가 질듯,0
2부가 쳐바름 ㅋㅋ 틀딱새끼들,0
궁금하네,0
젠지 못할 때 여론 씹창났다가 폼 올라오니 lck 퍼스트...jpg <---걍 이새끼들임 하면서 놀던 거,0
그냥 서머초반에 젠지연승할때 딱히 밀밈없어서 그냥 무지성으로 념글올리던거임,0
완전 최초로 가면 스프링에 한체원 논란중에 확실한거 이거 아닌가,0
이거 다른 팀들 폼 ㅈ박을 때 젠지가 1라 계속 이기니깐 lck 희망 하면서 젠지짤이랑 같이 올라왔음,0
원래 젠지 잘할 때 lck 퍼스트팀은 걍 이새끼들임 이걸로 시작됨,0
원조는 한체원 논란때문임 ㅋㅋ,0
한타 잘 안나오면 원래 서폿이 딜 더뽑음,0
시발 어떻게 미포로 마오카이보다 딜이 낮냐고 ㅋㅋㅋ 말이되냐? 마오카이가 딜템도 아니고 서폿에 탱템이네 ㅋㅋㅋ,0
한타 안하면 서폿 견제넣을때 걔든 미니언 쳐야되니까 딜이 안나오지 숟가락 감성으로 말하는거임,0
내가 본 라인이 서폿인데 마오카이 서폿으로 원딜보다 딜 많이 넣은적 한번도 없다 진짜 그리고 한타를 처 안했으면 어떻게 카타가 딜 1등을 해 ㅋㅋㅋ 한타 오지게 했는데,0
ㅇㅇ 사미라는 딜 잘 넣었길레 한타 안한건 아니라고 햇자나,0
씨발 진짜 궁만 쳐쓰고 뒤지라고 해도 궁 쓰면 바로 뒤진다고 평q를 쓰는게 낫다는 개소리나 쳐하고있으니 씨발년이 ㅋㅋㅋ 미포를 쳐고르질 말던가,2
미포로 궁 안쌀거면 미포왜함 ㅎㅎ,0
그니까 ㅋㅋ 개 미친년아니냐고 진짜 피들이 그냥 뒤지던 말던 궁만 쓰고 뒤지라는데 궁을 쳐 안쓰네 병신년이.. 그래놓고 사는것도 아니고 계속 쳐 뒤지면서,1
서폿으로 팀운빨 많이 타서 탑 연습할려고 탑 갔더니 봇에서 개 병신들을 만나서 지네,0
마오카이 묘목이 퍼뎀이라 1랩만 찍어도 누적되면 딜 ㅅㅌㅊ로 나옴,0
근데 사미라보니까 그건 아니겠노 ㅎㅎ,0
딱보니까 카타때문에 못 넣었구만 넌 니가한 게임인데도 이해가 없냐,0
내가 앞에서 먼저 들어가서 다 휘저어주는데 왜 딜을 못넣냐고 ㅋㅋ 씨발 ㅋㅋㅋ  헤르메스에 가갑에 정령의형상 올리고 앞에서 존나 비벼줬는데,1
그리고 아무리 딜을 못처넣어도 진짜 싸울때마다 시작하자마자 바로 처 짤리는거 아닌 이상에야 서폿보다 딜을 못넣을수가있는거냐 원딜이? 40분게임인데 9천딜 말이됨?,0
시작하자마자 맨날 처 짤리는거면 저 새끼 손이 문제지,0
넌 피들 아우솔 있는 상황에서 카타사 딜을 저만큼 넣었는데 느끼는 바가 없냐?,0
카타가 맘 놓고 설칠 상황이 됐다는 뜻이기도 하고 잘 컷따는 뜻이기도 하지. 카타가 잘 컷으면 니가 먼저 들어가기 전에 카타 위치부터 살피는 게 맞지 않냐?,0
트린다 카타 둘 모두 상대 저지선 무시하고 물몸 잡아내는 데 최대로 특화된 스킬샛을 가지고 있는데 니가 먼저 들어가서 맞아줫다 이게 무슨 말같지도 않은 소린지 답답하다 참,0
저런 애들 상대로 먼저 들어갓다 맞아줫다는 절대 자랑이 아니에요 원딜을 살려서 딜 넣게 하고 싶은 거면 아주 멍청한 소리라고,0
니가 할일은 원딜 근처에서 최소한의 저지선으로서 미포 궁각을 만들어줄 입장이라고. 카타가 들어오면 언제든 뒤집을 수 있는 위치에서,0
그런식으로 따지면 내가 서폿하지 탑을 왜 쳐하냐? 탑 트린 개 말려놨고 앞에서 몸빵 다해주고 말 그대로 카타만 조심하면 되는건데 내가 카타 보면 앞에 카이사는 누가봄? 내가 카타랑 카이사 보면 트린은 누가봄? 뭐 이런거랑 똑같은거 아니냐? 씨발 ㅋㅋ,1
상대 팽이가 2갠데 숟가락이 딜을 어케넣음,0
안맞으면 백화점 못감,0
안맞을이유가 있나?,0
부작용,0
맞으라고 하면 맞고 굳이 지원해서 맞을 생각은 없고,0
안맞으면 이제 사회생활 불가능함ㅋㅌ 반강제로 맞아야함,0
개백수면 안맞아도됨,0
개돼지들 다맞을때까지 안맞음ㅋㅋ,0
대신 기절시간 10초하자,0
대체 바라는 게 많아,0
ㅇㅇ 승률 운지했더라,1
술통 딜 자체는 ㅈㄴ 쎄지긴했는데 아무 의미가 없더라,0
걔네 둘은 진짜 장인들만 써서그럼. 써보면 개 병신챔 맞음,1
신지드 장인은 롤이 아닌 신지드를 하는 사람들이더라 농담 아니고 그냥 기본 상식을 거부하는 챔피언임,0
정글 그브는 q 쿨마다 돌려도 마나가 안딸리던데 정글그브 너프라고 보기는 어렵지,0
정글 그브는 너프아니라고 하던데,0
정글은 마나 안딸려서 체감 거의 안됨,0
니가 인상 마동석급으로 험악하면 걔네도 작업 안침,0
그거 포교지역ㅇ 따로있음,0
근데 그건 웬만한 사회생활하는 성인은 다 아는 건데 누군 가르쳐줘야 한다는 게 문제지,0
니같은백수가뭘아노..,0
티원 3-1 승,0
3:2는 안나올거같고 3:0이나 3:1로 한쪽이 일방적으로 털듯,0
그리고 확률은 담원 승리 60%정도 보고있음,0
ㅇㅇ 티원 3:1승,0
글킨 해보이긴하다  3:2는 ㅈㄴ나오기 힘들거같은데  개좃슼 우승의경우를 그나마예측하자면 3:2?,1
아니 t1이 이겨도 3:0이나 3:1로 이길거같다고,0
내예측은 슼이이기면 3:2전도일거같다는 얘기였음  아마 담원 우승할거같긴한데 잘은 모르겠너,0
개인적으로는 t1 우승 보고싶은데 담원이 더 쎄보임,0
그치,0
"선택하라면 담원인데, 티원이 이겨도 전혀 안이상함. 바텀차이로.",0
운영차이가 담원이 너무 셈 그렇다고 개인기량도 별로 안밀리고,0
배당이 1.4 대 2.7임 3대떡 가능성이 높음,0
그치?,0
담원 압승,0
7명?,0
농심 샌드박스 주전 5명씩 열명 죽여야됨,0
한화팀 3명,0
한화팀 세명 농심 샌박 주전 5명씩 13명,0
시발 머릿수는 채워야할거아냐 ㅋㅋ,0
msi때 psg가 원딜 임대한 거 처럼 세명 암살하고 도란 표식 서폿 한 명 데려가야지 롤드컵 할만함 ㅇㅇ,0
순수실력도르에서도 살라가 더 우위인데 비교가 잘못됨,0
https://m.dcinside.com/board/leagueoflegends4/5639953,0
템 그따위로 갈거면 그냥 룰잔소를 하지,0
그럼 걍 딜감?,0
딜딸리면 크라켄 딜탱이면 신파자나 서리불꽃,0
안나옴,0
아니 못채움,0
집이면 모를까 밟은게 안될만큼 좁진 않은데,0
가능인가 그럼,0
나라 인구가 5천만인거 생각하면 가능,0
넉넉하지,0
50억이여도 남을듯,0
한반도는 커녕 제주도도 못덮어,0
글쿤,0
초반이 힘들지 성장하면 존나쌤,0
한타 때 1킬 먹기 시작하면 파괴력이 아직까지는 대단하니 궁으로 어그로 핑퐁도 되고 몸 뺐는 동안은 무적이고,0
탈레반은 공군이 없다 게이야..,0
바텀 202 202인데 030하는탑만가서 다말아먹어,0
이기는 라인만 가면 지는 라인 안풀어줘서 망햇다 하고 지는 라인 가면 갱승으로 죽고 왜 좆망한 새끼 케어해서 이기는 라인까지 말아먹고 겜망치냐고 함,1
하 ㅠㅠ,0
정글 해보면 은근 바텀에 동선이 잘 안가게 됨 2명이라 와드도 잘박혀있고,0
다이브각 진짜 한두번이아닌데... 하아... 탑포탑이 먼저밀렷어,0
계속터지니까 더 안가지 망한 라인을 왜가,0
그니까 망한라인왜가주는거... 나랑 친구랑 개터는데...,0
롤 원투데이하노?,0
그렇네? 너 똑똑하구나?,0
망한라인 가봤자 같이 죽는데 왜감,0
그니까 왜가줄까... 나있는 바텀와야지...,0
된거아님?,0
자야 궁뎀지랑 큐 그대로던데,0
그건 니가,0
Na scal Pee nut No life,0
체감못하눈 수치니 당연,0
175원 짜리 너프,0
일겜은 챔프 연습하러가는곳 그이상이 아니다,0
이게 맞는듯 랭겜하듯이 하려고하면 개속터짐,0
일반도 mmr마다 다르지,0
그때 그리핀 12연승 도중에 젠지 아프리카한테 2연패쳐박고 하락세 타고 있었던 때라 압도적 그리핀 우세 아니었음,0
그리고 담원은 스프링 우승에 작년 롤드컵까지 우승한 팀인데 18서머 준우승 18롤드컵 가지도 못한 그리핀이랑 같냐,0
근데그때 킹존 슼이 워낙 명경기에 페이커폼이 좋아보여서 이긴다는사람 많았는데,0
19스프링에 lck 감독들 결승 예상한 거 보면 슼 압승이었음,0
그때 슼이 정배였음,0
대리가 자랑이다,0
역전낼상황이 많아짐 쉽게 포기함,0
시야 서폿 혼자 잡음,0
1000억 가지고 그정돈 하겠지,0
물로켓 뿅망친 가능,0
롤드컵우승아니면 안해줄듯,0
라코에 뭘 기대하지를 마라 ㅋㅋ,0
걍 나 고딩때 반애들이랑 내전할때 잔소리들으면 위축되서 더 안되더라..,0
ㅇㅇ 그런느낌임,0
라스칼만이 아닐텐데,0
빅토르는 탑챔이지,0
비전반응봐라,0
그건 니가저능아라,0
엉님,0
김일성,0
상대에 세나 서폿 나오면 걍 개꽁승이라 ㅋㅋ 챌린저도 세나서폿 싫어하던데,0
씨발이네,1
롱소드 하나들고 리븐반피 원콤내는게 말이안되네 ㄹㅇ,0
큐를 아크샨쪽에 긁었어야지 ㅋㅋ,0
시발 아크샨 저 시발챔은 진짜,1
둘다 좆밥으로봄,1
미국눈엔 다 졎밥이디,1
다른건몰라도 육군은 한국이겠지,0
그걸 선수마다 조율하고 자신을 제어할 줄 아는 게 감독의 기본 소양인데 정답이 없다는 건 물타기지,0
나이도 같음 쵸비 16페이커 쇼메17페이커,0
걍 외울려 하지말고 하다보면 자연스럽게 알게됨,0
뉴비인데 일반겜 가지말고 ai중급으로 연습해야하냐?,0
일겜해라 어차피 다 고만고만한애들 만남,0
아이템 효과는 아는데 뭐에 체력 붙어있고 마나 몇 붙어있고 이런 건 모름,0
미국이 아니라?,0
ㅇㅇ 내년으로 미룬게 끝이래,0
근데 그런 애들이 고의트롤하는 건 거의 못본 듯,0
롤을 못해서 문제임,0
오늘만해도 우리팀 닉 티원단새끼가 딜포터잡고 버스타면서 전챗으로 아가리 존나털길래 마지막에 존나욕했는데,0
도와줘,0
커피!,0
게토레이가 나트륨덩어리라 커피보다 몸에 안좋음,0
헐 몰랏쪄,0
페이커 같은 상징적인 애가 불평해도 하는 척만 하고 다시 고의 트롤 돌아오는 거 보면 모르냐? 얘넨 안 잡는 거 임,0
다들 졸라 아프다 난리치길래 겁먹었는데 별거 없었음,0
1차면 보통 팔만 좀 아프고 말음,0
큐 쿨 돌릴때마다 착취 스텍만 모으는 이기적인 딜교가 꼴보기 싫었대,0
이렇게 성장하고 글로벌 궁으로 어시나 킬 먹기 시작하면 못 막는다고,0
운영 방식 단순한 챔 어렵게 만드는건 자주 있는 일이긴 함,0
갱플 vs 탱커 라인전이 탱커 입장에선 ㄹㅇ 지옥임 걍,0
착취갱플 솔직히 라인전 너무 개새끼야,1
공감한다,0
오늘 1차 맞고 왔는데 2차가 그렇게 아프냐,0
보통 2차때 다들 열나고 어지럽고 그럼,0
2차맞고 새벽에 팔 ㅈㄴ아프고 눈뜨면 머리 허리 팔 골고루 다아픔 근육통때메 머리도 ㅈㄴ아파서 타이레놀 먹고자니까 ㄱㅊ더라,0
나올만함,0
E딜이 말도안되더라 템안떠도 1렙부터 개쌤,0
무조건 나올듯 22 스프링에서 킬 담고 뒤지고 부활한 애들이 투텔로 게임 끝낼 거 같음,0
리바가 공짜라고 ㅋㅋ,0
같이 들어가는걸로 cc 좀만 채워주면댐,0
탑 오공 정글 다이애나 ㅅㅌㅊ?,0
다이애나가 좀 걸리긴 하는데 솔랭이니까 ㄱㅊ,0
그럼 탑 오공 정글판테? 리신? 헤카림?,0
그냥 서폿이 룰루면 개쳐바름,0
같은팀 일때 기준으로 루루?,0
적팀에 미드이렐이면,0
아군 미드이렐이어도 좋고,0
내가 미드 이렐할려는데 팀 조합 뭐일때 미드이렐 할만해?,0
상대 스킬 빼주는 애들이 최고 아닌가 어차피 킬 쓸어담으러 들어가는데 샤코나 알리스타 같은 애들이 전장 한 번 휘저어주면 좋을 듯??,0
라인전 자신있으면 걍 라인전 끝나고 룰루가 올라와서 이렐만 봐줘도 겜 무난히 이길 거고,0
고맙노 고닉이라그런가 착하노 ㅋㅋ,0
그래도 둘다 지키는게 미국이지,0
지금도걍 중국때매 한국안고가는거지,0
돈내라고 하면 알아서 잘 주니까 일본 좋아하겠지,0
그냥 무조건 삼대떡 나올 거 같음 누가 이기든,0
근데 오너가 바론스틸 당하는 건 거의 기정사실인 듯,0
캐년이 강타를 그래 잘썻나? 담원이 스틸 한거 보면 칸이 오른 봉풀주 스틸 조이 별풍선 스틸이라 그것도 미지수일거같은데,0
걍 오너가 존나 잘뺏기자나,0
그것도 맞긴하지  4:6정도인드ㅛ,0
5.5ㄷ4.5 담원우세 느낌임,0
미드가 담원 극우세 라는거부터 니가 개좆힘조견이라는거임,1
페이커 팬이지만 쇼메 msi에서 좆박고 와서 다시 와서 젠지전에서 르블랑으로 보여준거 보면 좆대던데,1
왜 이렇게 요즘따라 나 페이커팬인데 라는 새끼가 많지 ㅇㅇ; ㅋ,0
비에고한태 쳐맞고 따잇 당하다가 젠지 애들이 사이드 안 봐줘서 죽은거 말하는건가 ㅇㅇ;,0
배당 보면 담원이 6.5~7 정도,0
폭탄 목걸이 차다고 생각하고 한번 말해봐 ㅋㅋ,0
미드가 극 우세라고? 미드가 오히려 티원쪽이 이길 가능성이 높은데 뭐라는거야 이새끼는,0
열등감 ㅋ,0
나는 오늘 맞고 왔음,0
아프겟네 곧,0
1차라 나는 별로 안아팠음 첨엔 왼팔 쥐나는 느낌 났는데 한시간 지나니 사라지더라,0
2차가 이제 아프대,0
차피나중되면 반강제일텐데,0
비디디 캡스 더샤이 너구리 동갑 18페이커나이임 얼마안남았음,0
광자쵸,0
정보) 담원팬들과 기아 타이거즈 팬들은 서로 형제팬으로 보며 사이가 좋다,0
1111 ㄷㄷ,0
기엽넹,0
돈 걸렸으니까 대체로 정확한 편이지,0
지들 돈걸린건데 당연히 정확하게 분석하지,0
도박하면 괜히 망하는줄 아냐,0
약배 터질래 됐지,0
솔직히 3대0은 안나올듯 3대1 예상,0
눈나,0
윤수빈은 옛날이나 지금이나 똑같더만,0
응 고쳣쥬,0
민아가 수빈이보다 터치 더 많을껄~,0
담갈인척하는 롤갈,0
서로 전력 숨기고 제대로 안할텐데 뭐하러 함?,0
서로 전략을 감출텐데 뭔 의미가 있겠음 오히려 이상한거 꺼내서 속이려고 하면 서로 머리민 아프지,0
가위바위보 하기전에 주먹부터 낸다고 말하고 시작하는거랑 똑같아짐,0
6할 이상,0
7할임,0
6.5 대 3.5 인듯,0
1.4면 6.5할정도로보는거,0
페이커 팬이지만 라이즈 잠구면 별로 큰 활약 못했었던건 맞는데,0
라고 힘조견이 웅앵웅 ㅋㅋ,1
난 아무렇지도 않던데,0
팔아픈건 다음날이 제일 아픔,0
2차? 나도 곧 맞는다,0
접종 당일은 무리 안하고 쉬는게 권고사항인데 당직이라고?,0
뭐라는거야 애미뒤진새끼가,1
변해라 커져라 쿨너프,0
인간적으로 변이 시발 너무 개좆같았어 아군에겐 공이속 버프 상대에겐 헥스,0
브루저들만 아니면 다 할만함,0
라인전은 상성 심한데 로밍으로 풀수가 있으니,0
날아가면서 써야함.. 못쓰면 리신하면안됨,0
공명은 상대 잃은 체력 비례뎀이라 체력 적을 수록 딜 더 들어감,0
니 손이 카운터다,0
그건아는데 골플 구간 무난하다는 전제하에 뭐 해야하노??,0
맞출 자신 있으면 q선마가 짱이지,0
그래도 w q e선마가 맞다고 봄,0
q상향후 q선마 잠깐 떴는데 맞아주는 새끼가 없어서 결국 w선마로 돌아옴,0
지금 지에지에랑 스카웃폼 좆망이라딱히,1
최근 4시즌 중에 제일 높은 거 같은데,0
일단 힘조견 이지랄부터 니가 뭔지는보임 ㅇㅇ,1
바로 힘조견 ㅂㄷㅂㄷ하는거 웃기네 ㅋㅋ,0
힘조!,0
전라도 까면 통구이 찾는 거 마냥 바로 튀어나오는 거 보니 전라도 맞노 ㅋㅋㅋㅋ,1
한조,0
"슼갈은 페미, 대깨문, 틀딱 이게 맞음 ㅇㅇ",1
버프많이 먹어서 쓰래쉬 카운터이기도 하고,0
블츠 그랩이 너무 강력해서 조커로는 항상 있어왓음,0
게이처럼 포킹하려는 씹새끼들 처단 가능,0
좀더 단단해진 깡통,0
포킹조합 상대로 한번 겜 풀리면 종일 털어먹긴하지...,0
msi,0
아이패드라 오타심함 쏘리,0
간절한사람이 손해보는게임,0
ㅈㅅ ㅎㅎ,0
왜함 버릇 나빠지게 ㅉ,0
사설,0
어디 사설?,0
해외사이트,0
그니까 어디 사이트ㅋㅋ,0
해외 사이트 븅신아,1
사설토토가 얼마나 많은데 시발,1
애초에 외국에서 합법인 롤토토가 bet365밖에 없지않나 우리나라는 그마저도 불법이고,0
그럼 한국인은 bet 사이트에서 배당 못 검?,0
걸수야 있겠지만 걸리면 처벌 받겠지 우리나라는 스타 승부조작 이후로 e스포츠 토토는 싹다 불법임,0
왠만 하면 안 걸리지? 야동처럼,0
ㅇㅇ 우리나라 사설도박이 아직도 ㅈㄴ 많은것처럼 잡기 쉽지 않지,0
스턴 싸개도 못해서 징크스한태 폭사당함,0
빠커는 논타겟 많은 챔프고르면 못하더라,0
신드라 사이드 운영안되서 안쓰는거임,0
신드라할바에 오리함,0
쇼메가 하면 다름 ㅋㅋ,0
스턴싸개로 5인스턴못맞추면 져야함 ㅋㅋㅋㅋ 씹,0
8강에 상대 잡히고 막 환호성 지르지 않았나 지투엿나 누구엿나,0
지투맞음,0
드디어 kt rng붙는구나 싶었는데 ㅋㅋ,0
그 때 마라샹궈 존나 좋아하고 우지 쪼개는 짤 있음,0
롤드컵 전에는 무조건 결승은 갈 줄 알았는데 그룹스테이지에서부터 존나 비틀거리더라 젠지가 안 대줬으면 그룹 딱했을 수도 있음 ㅋㅋ,0
냉정하게 16강 2주차 경기력 쉣이긴 했음,0
키크고 잘생겻는데 공부까지 잘하면 인생 ㅈㄴ살기쉬워지니까,0
그럼 자신없다하냐 멍청아,0
븅쉰아 17때는 결승 갔었어도 인터뷰에 자신감 표현 안했음,0
페이커는 인터뷰할때 빈말을 안함,0
아니 ㅅㅂ죄다 라이엇관계자냐? 스크림에서 나쁘지않은건 니 뇌속의 사실이겠죠,0
인터뷰때 선수가 말을 해도 귀닫고 눈감고 있으니 뇌피셜로 퉁쳐버리노,0
쇼메는 3대 0 으로 이긴다고 했는데 그럼 그건 빈말이냐?,0
스크린 괜찮다는 소스나 갖고와,0
고마어 너의추천으로 쉽게정햇다,0
니엄마랑 폭풍섹스,2
라인비에고 유지력너프먹어서 좆밥임 이제,1
너구리는 유지력이 존재하질않잖아,0
q쿨 늘어나고 라인카르마 뒤지지 않았나,0
해봤는데 라인 카르마 별로다.. 평으로도 쿨 타임 안 깎이고.. 착취 데미지도 쎄지않음..,0
복지 계열이란게 똥닦아주고 그런 거냐,0
지가 카투사나 개꿀보직 같은거 신청해서 붙은거 아니면 갈만한데,0
닷지 절대 안한다는 마인드로 겜하면 알아서 닷지 해주더라,0
탑은 플레이가 정신병자지 채팅은 잘 안침ㅋㅋ 근데 채팅까지 칠 정도면 싸움대상이 잘못했을 확률이 큼 ㅋㅋ,0
흰수염을 무시하네,0
오야지는 ㅇㅈㅋㅋ,0
좆피스 하늘섬이후로 안본지 존나오래됐노,1
십ㅋㅋㅋ,0
하늘섬이 너무 좆같이 재미없었음,1
조로,0
조로 간지긴해,0
니코로빈 최근 블랙마리아전 쌉호감,0
니코로빈 섹시해 ㅋㅋ,0
조로 씹간지잖아. 나미는 ㄹㅇ...,0
아무 일도.. 없었다,0
없다면서 다인정하노,0
매력있긴 있는거랑 매력있는거는 다르단말야,0
비디디 챔프폭 뭐가 늘었는데? 똑같지 않음?,0
작년에 응디디 챔프폭 모름? 쓰리챔 포챔 고집하면서 가불기 걸고 아님 말고였는데 비교하면 태평양 수준이지,0
LCK 1도 안봄,0
챗차단을 하셈,0
맞는 말이긴 한데 뭔가 차단안하게 되더라,0
정글인데 뮤트올 안함?,0
그게 맞긴한데 갑자기 나 따라다니면서 괴롭히면 이유라도 알고 싶어서 잘 차단 안하게 됨,0
가끔 정글 오는 동선이라서 무리하게 호응하다가 정글이 어버버 거려서 솔킬따인거 아니면 걍 차단 ㄱㄱ,0
너도 유튜브 해 그럼,0
왜? 최근경기로 비교를 했는데? 객관적인거 원하면 저런거 봐야하는거 아니냐?ㅋㅋㅋ 즈그들한텐 유리하면 객관 불리하면 주관 이중성 역겹노,0
부두술 ㅇㅁㄷㅈ네,0
그정도면걍 fpx월즈각이네,0
페이트 그 새가슴새끼는 왜 끼워 처파는거 다전제 0승따리를 ㅋㅋㅋ,0
미드0판 숟가락새끼가 카시 쳐 박는데 어케닷지를안해,0
라고 애미애비뒤진 급딱이가 웅앵웅,2
역시 살인슼갈 ㅋㅋㅋㅋㅋㅋㅋ,0
^홍어^,1
확률이 낮진 않음 결승에서 지면 시드결정전 준비할 시간 부족해서,0
근데 예선 탈락 이건 다른 리그를 너무 높게 평가하는거고,0
슼 선발전탈락 망상하다 애미보지 찢겨진 개좆난갈 짐승견 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
빈말 많이 하던데,0
페이커가 우승언급한다는거 자체가 지금 슼이 팀상황이 좋다는거임 그냥,0
닌자대전부터 엔딩까지는 진짜 애미뒤진 만화였음,1
ㄹㅇ 로스트 시즌5보다 노잼,0
젠지 카리스 영재인가,0
걍 각라인 ace로 팀만들면 lck하위권정도는 먹을팀 하나 나올듯,0
하위권 먹을정도면 안되고 바로 승격해서 중위권 2년 안에 우승 바라볼 정도의 재능은 돼야지,0
포지션 꼬인거로는 닷지 안하더라,0
플인딱 시작하겠노,0
인방갤 용어임,0
한자로 뜻이 개 음이 견입니다,0
어차피 올해 계약 끝 아님?,0
내년임,0
3년이 이렇게 길었나,0
성대는 이원화라고 해서 분교가 아니ㅣㅁ,0
